gene_symbol,uniprot_id,interaction_claim_source,drug_name,chembl_id,CID
AR,P10275,DTC,ALLISAN,CHEMBL504381,7430
AR,P10275,DTC,4-NITROANILINE,CHEMBL14282,7475
AR,P10275,DTC,TRICLOCARBAN,CHEMBL1076347,7547
AR,P10275,DTC,CHEMBL1521156,CHEMBL1521156,7578
AR,P10275,DTC,CHEMBL77675,CHEMBL77675,7594
AR,P10275,DTC,DITHIODIMORPHOLINE,CHEMBL582932,7648
AR,P10275,DTC,CHEMBL1474,CHEMBL1474,7726
AR,P10275,DTC,DIMETHYLAMINOETHANOL,CHEMBL1135,7902
AR,P10275,DTC,THIOPHENE,CHEMBL278958,8030
AR,P10275,DTC,CHEMBL109873,CHEMBL109873,8153
AR,P10275,DTC,HEXADECYLTRIMETHYLAMMONIUM CHLORIDE,CHEMBL1895807,8154
AR,P10275,DTC,TRIMETHYL-OCTADECYL-AMMONIUM CHLORIDE,CHEMBL118745,8155
AR,P10275,DTC,DODINE,CHEMBL74474,8204
AR,P10275,DTC,ESTRADIOL DIPROPIONATE,CHEMBL1697791,8225
AR,P10275,DTC,DICOFOL,CHEMBL228511,8268
AR,P10275,DTC,OXYPHENISATIN ACETATE,CHEMBL1402684,8269
AR,P10275,DTC,MEPHOBARBITAL,CHEMBL45029,8271
AR,P10275,DTC,TRIPHENYL PHOSPHATE,CHEMBL454511,8289
AR,P10275,DTC,TETRADIFON,CHEMBL437926,8305
AR,P10275,DTC,DICHLON,CHEMBL318782,8342
AR,P10275,DTC,PHENYL SALICYLATE,CHEMBL1339216,8361
AR,P10275,DTC,CHLORANIL,CHEMBL192627,8371
AR,P10275,DTC,TOLUIC ACID,CHEMBL114957,8373
AR,P10275,DTC,CLOROPHENE,CHEMBL1328919,8425
AR,P10275,DTC,DIBENZOYLMETHANE,CHEMBL371523,8433
AR,P10275,DTC,PIPERONAL,CHEMBL271663,8438
AR,P10275,DTC,BENZETHONIUM CHLORIDE,CHEMBL221753,8478
AR,P10275,DTC,DESERPIDINE,CHEMBL1200515,8550
AR,P10275,DTC,CAPTAN,CHEMBL388676,8606
AR,P10275,DTC,FOLPET,CHEMBL1883819,8607
AR,P10275,DTC,DICHLOROXYLENOL,CHEMBL2104302,8621
AR,P10275,DTC,MERADIMATE,CHEMBL1597075,8633
AR,P10275,DTC,ZIRAM,CHEMBL1519327,8722
AR,P10275,DTC,BENZODODECINIUM CHLORIDE,CHEMBL1885899,8753
AR,P10275,DTC,MIRISTALKONIUM CHLORIDE,CHEMBL421049,8755
AR,P10275,DTC,PENTAMIDINE ISETHIONATE,CHEMBL361506,8813
AR,P10275,DTC,CHEMBL259327,CHEMBL259327,8814
AR,P10275,DTC,CETYLPYRIDINIUM BROMIDE,CHEMBL334255,8816
AR,P10275,DTC,HEPTANE,CHEMBL134658,8900
AR,P10275,DTC,DYDROGESTERONE,CHEMBL1200853,9051
AR,P10275,DTC,BENZOFURAN,CHEMBL363614,9223
AR,P10275,DTC,ETHYNODIOL DIACETATE,CHEMBL1200624,9270
AR,P10275,DTC,NITROBLUE TETRAZOLIUM CHLORIDE,CHEMBL403063,9281
AR,P10275,DTC,CRUFOMATE,CHEMBL1880767,9300
AR,P10275,DTC,CHLORMADINONE ACETATE,CHEMBL110691,9324
AR,P10275,DTC,PARAOXON,CHEMBL23838,9395
AR,P10275,DTC,ESTRADIOL CYPIONATE,CHEMBL1200973,9403
AR,P10275,ChemblInteractions,TESTOSTERONE ENANTHATE,CHEMBL1200335,9416
AR,P10275,DTC,AZACITIDINE,CHEMBL1489,9444
AR,P10275,DTC,LINURON,CHEMBL448213,9502
AR,P10275,DTC,FLUOCINONIDE,CHEMBL1501,9642
AR,P10275,ChemblInteractions,NANDROLONE DECANOATE,CHEMBL1200946,9677
AR,P10275,DTC,NANDROLONE DECANOATE,CHEMBL1200946,9677
AR,P10275,DTC,CLOFLUCARBAN,CHEMBL1981438,9719
AR,P10275,DTC,BETAMETHASONE,CHEMBL632,9782
AR,P10275,DTC,CHLORALIN,CHEMBL144530,9809
AR,P10275,DTC,FLUOROMETHOLONE,CHEMBL1200600,9878
AR,P10275,DTC,CYPROTERONE ACETATE,CHEMBL139835,9880
AR,P10275,TTD,NANDROLONE,CHEMBL757,9904
AR,P10275,DTC,NANDROLONE,CHEMBL757,9904
AR,P10275,TEND,NANDROLONE,CHEMBL757,9904
AR,P10275,TdgClinicalTrial,NANDROLONE,CHEMBL757,9904
AR,P10275,GuideToPharmacology,NANDROLONE,CHEMBL757,9904
AR,P10275,DTC,CHENODIOL,CHEMBL240597,10133
AR,P10275,DTC,EPITESTOSTERONE,CHEMBL196228,10204
AR,P10275,DTC,EMETINE,CHEMBL50588,10219
AR,P10275,DTC,CHEMBL375971,CHEMBL375971,10303
AR,P10275,DTC,WHILE OLIVETOL,CHEMBL154533,10377
AR,P10275,DTC,CHLOROBENZILATE,CHEMBL539904,10522
AR,P10275,DTC,PODOFILOX,CHEMBL61,10607
AR,P10275,DTC,MESTANOLONE,CHEMBL261514,10633
AR,P10275,DTC,ANDROSTENEDIOL,CHEMBL440283,10634
AR,P10275,DTC,STANOLONE,CHEMBL27769,10635
AR,P10275,DTC,DEQUALINIUM CHLORIDE,CHEMBL121663,10649
AR,P10275,DTC,CHEMBL168075,CHEMBL168075,10707
AR,P10275,DTC,DAZOMET,CHEMBL1407826,10788
AR,P10275,DTC,TROPOLONE,CHEMBL121188,10789
AR,P10275,DTC,DINITRO CRESOL,CHEMBL419564,10800
AR,P10275,DTC,DOMIPHEN BROMIDE,CHEMBL486696,10866
AR,P10275,DTC,DICYCLOHEXYLCARBODIIMIDE,CHEMBL162598,10868
AR,P10275,DTC,SULFACARBAMIDE,CHEMBL139877,11033
AR,P10275,DTC,GENTIAN VIOLET,CHEMBL64894,11057
AR,P10275,DTC,1-NAPHTHYLISOTHIOCYANATE,CHEMBL1381098,11080
AR,P10275,DTC,THONZONIUM BROMIDE,CHEMBL1200883,11102
AR,P10275,DTC,CHLOROTRIANISENE,CHEMBL1200761,11289
AR,P10275,DTC,ALLETHRIN,CHEMBL1872535,11442
AR,P10275,DTC,MEGESTROL ACETATE,CHEMBL1201139,11683
AR,P10275,DTC,CHEMBL423081,CHEMBL423081,11769
AR,P10275,DTC,CHEMBL44011,CHEMBL44011,12468
AR,P10275,DTC,TOLYLFLUANID,CHEMBL3189057,12898
AR,P10275,DTC,BENSULIDE,CHEMBL1895252,12932
AR,P10275,DTC,CHEMBL224318,CHEMBL224318,13254
AR,P10275,DTC,PHENFORMIN HYDROCHLORIDE,CHEMBL1528839,13266
AR,P10275,DTC,ETONITAZENE,CHEMBL312040,13493
AR,P10275,DTC,CHEMBL76012,CHEMBL76012,13662
AR,P10275,DTC,METHIDATHION,CHEMBL226651,13709
AR,P10275,DTC,ETHYLESTRENOL,CHEMBL1200623,13765
AR,P10275,GuideToPharmacology,ETHYLESTRENOL,CHEMBL1200623,13765
AR,P10275,TTD,ETHYLESTRENOL,CHEMBL1200623,13765
AR,P10275,ChemblInteractions,ETHYLESTRENOL,CHEMBL1200623,13765
AR,P10275,DTC,TESTOLACTONE,CHEMBL1571,13769
AR,P10275,DTC,CANRENONE,CHEMBL1463345,13789
AR,P10275,DTC,ESTRADIOL VALERATE,CHEMBL1511,13791
AR,P10275,DTC,PYRROLNITRIN,CHEMBL97972,13916
AR,P10275,DTC,ENDOSULFAN SULFATE,CHEMBL2272380,13940
AR,P10275,DTC,BUNAMIDINE HYDROCHLORIDE,CHEMBL2104240,13985
AR,P10275,DTC,DICHLOFLUANID,CHEMBL1269177,14145
AR,P10275,DTC,METFORMIN HYDROCHLORIDE,CHEMBL1703,14219
AR,P10275,DTC,CETRIMIDE,CHEMBL113150,14251
AR,P10275,DTC,"3,3',4',5-TETRACHLOROSALICYLANILIDE",CHEMBL291338,14385
AR,P10275,DTC,DODECYL GALLATE,CHEMBL16121,14425
AR,P10275,DTC,FURAZABOL,CHEMBL1893554,14708
AR,P10275,DTC,HOMIDIUM BROMIDE,CHEMBL284328,14710
AR,P10275,DTC,TRIBROMSALAN,CHEMBL24944,14868
AR,P10275,DTC,GLYCYRRHIZIN,CHEMBL441687,14982
AR,P10275,DTC,DINOTERB,CHEMBL1994620,14994
AR,P10275,DTC,FLURANDRENOLIDE,CHEMBL1201012,15209
AR,P10275,DTC,CHEMBL333177,CHEMBL333177,15412
AR,P10275,DTC,DIETHYLCARBAMAZINE CITRATE,CHEMBL937,15432
AR,P10275,DTC,BROMOXYNIL,CHEMBL453905,15531
AR,P10275,DTC,NITROFEN,CHEMBL561004,15787
AR,P10275,DTC,CHLOROTHALONIL,CHEMBL468167,15910
AR,P10275,DTC,E319,CHEMBL242080,16043
AR,P10275,DTC,CHLOROXURON,CHEMBL1568699,16115
AR,P10275,DTC,PIMOZIDE,CHEMBL1423,16362
AR,P10275,DTC,FLUMETHASONE,CHEMBL1201392,16490
AR,P10275,DTC,BETAMETHASONE VALERATE,CHEMBL1497,16533
AR,P10275,DTC,AZARIBINE,CHEMBL515914,16574
AR,P10275,DTC,TEROXIRONE,CHEMBL453863,17142
AR,P10275,DTC,CHEMBL297304,CHEMBL297304,17520
AR,P10275,DTC,AZINPHOS-ETHYL,CHEMBL1886341,17531
AR,P10275,DTC,MIRIPIRIUM CHLORIDE,CHEMBL2107233,17671
AR,P10275,DTC,ACETOPHENAZINE,CHEMBL1085,17676
AR,P10275,DTC,CHEMBL332670,CHEMBL332670,18669
AR,P10275,DTC,DITHIANON,CHEMBL2228641,18771
AR,P10275,DTC,CHLOROPHACINONE,CHEMBL1874081,19402
AR,P10275,DTC,ESTRADIOL PROPIONATE,CHEMBL2356687,19571
AR,P10275,DTC,PYRITHIONE SODIUM,CHEMBL2364542,19658
AR,P10275,DTC,NITROXOLINE,CHEMBL1454910,19910
AR,P10275,DTC,SULISOBENZONE,CHEMBL2059073,19988
AR,P10275,DTC,BECLOMETHASONE,CHEMBL1586,20469
AR,P10275,DTC,TRIMETHYL-TETRADECYL-AMMONIUM CHLORIDE,CHEMBL109747,20708
AR,P10275,DTC,NITRALIN,CHEMBL1256763,20848
AR,P10275,DTC,FLUOROSALAN,CHEMBL283552,20906
AR,P10275,DTC,ESTRADIOL ENANTHATE,CHEMBL1697792,21070
AR,P10275,DTC,BENORILATE,CHEMBL162036,21102
AR,P10275,DTC,OXYCARBOXIN,CHEMBL1712057,21330
AR,P10275,DTC,BECLOMETHASONE DIPROPIONATE,CHEMBL1200500,21700
AR,P10275,DTC,BETAMETHASONE DIPROPIONATE,CHEMBL1200384,21800
AR,P10275,DTC,OCTOCRYLENE,CHEMBL1201147,22571
AR,P10275,DTC,BITHIONOLATE SODIUM,CHEMBL1447476,22882
AR,P10275,DTC,DIDECYLDIMETHYLAMMONIUM CHLORIDE,CHEMBL224987,23558
AR,P10275,ChemblInteractions,STANOZOLOL,CHEMBL2079587,25249
AR,P10275,DTC,CHLORBROMURON,CHEMBL1275654,25912
AR,P10275,DTC,PYRAZOPHOS,CHEMBL1537719,26033
AR,P10275,DTC,HYDROCORTISONE BUTYRATE,CHEMBL1683,26133
AR,P10275,DTC,PARBENDAZOLE,CHEMBL528271,26596
AR,P10275,DTC,NAPROPAMIDE,CHEMBL1877460,27189
AR,P10275,DTC,FLUORODIFEN,CHEMBL1892429,27295
AR,P10275,DTC,CROMOLYN SODIUM,CHEMBL74,27503
AR,P10275,DTC,GESTRINONE,CHEMBL1868702,27812
AR,P10275,ChemblInteractions,DANAZOL,CHEMBL1479,28417
AR,P10275,DTC,DANAZOL,CHEMBL1479,28417
AR,P10275,DTC,TOMATINE,CHEMBL525778,28523
AR,P10275,DTC,DESLANOSIDE,CHEMBL1614,28620
AR,P10275,DTC,CHEMBL135115,CHEMBL135115,28768
AR,P10275,DTC,CHEMBL225563,CHEMBL225563,29354
AR,P10275,DTC,ORYZALIN,CHEMBL295960,29393
AR,P10275,DTC,OXADIAZON,CHEMBL1080648,29732
AR,P10275,DTC,DAUNORUBICIN,CHEMBL178,30323
AR,P10275,DTC,ALCLOFENAC,CHEMBL94081,30951
AR,P10275,DTC,BROMOCRIPTINE MESYLATE,CHEMBL1200503,31100
AR,P10275,DTC,BROMOCRIPTINE,CHEMBL493,31101
AR,P10275,DTC,CETALKONIUM CHLORIDE,CHEMBL1644450,31202
AR,P10275,DTC,CETYLPYRIDINIUM CHLORIDE,CHEMBL34833,31239
AR,P10275,DTC,TRIAMCINOLONE,CHEMBL1451,31307
AR,P10275,DTC,OXYPHENISATINE,CHEMBL245807,31315
AR,P10275,DTC,BUTONATE,CHEMBL1570266,31343
AR,P10275,DTC,"TRIS(2,3-DIBROMOPROPYL)PHOSPHATE",CHEMBL1904600,31356
AR,P10275,DTC,FLUDROCORTISONE,CHEMBL1201388,31378
AR,P10275,TTD,FLUDROCORTISONE,CHEMBL1201388,31378
AR,P10275,DTC,METIPRANOLOL,CHEMBL1291,31477
AR,P10275,DTC,BUTACHLOR,CHEMBL1399036,31677
AR,P10275,DTC,CLOBETASOL PROPIONATE,CHEMBL1159650,32798
AR,P10275,DTC,ISOFENPHOS,CHEMBL1882342,32872
AR,P10275,DTC,CAMBENDAZOLE,CHEMBL290578,33309
AR,P10275,DTC,FRENTIZOLE,CHEMBL128988,33334
AR,P10275,DTC,ETHOFUMESATE,CHEMBL2133153,33360
AR,P10275,DTC,TRIFORINE,CHEMBL453418,33565
AR,P10275,DTC,LOFEPRAMINE HYDROCHLORIDE,CHEMBL2106638,33611
AR,P10275,DTC,PENFLURIDOL,CHEMBL47050,33630
AR,P10275,DTC,DINITRAMINE,CHEMBL1223066,34468
AR,P10275,DTC,MORICIZINE HYDROCHLORIDE,CHEMBL1200334,34632
AR,P10275,DTC,FEPRAZONE,CHEMBL1452696,35455
AR,P10275,DTC,PROCYMIDONE,CHEMBL513678,36242
AR,P10275,DTC,AMDINOCILLIN,CHEMBL530,36273
AR,P10275,DTC,PROROXAN,CHEMBL1395610,36303
AR,P10275,DTC,PACLITAXEL,CHEMBL428647,36314
AR,P10275,DTC,CITICOLINE SODIUM,CHEMBL1256994,36605
AR,P10275,DTC,ENILCONAZOLE,CHEMBL356918,37175
AR,P10275,DTC,CRIDANIMOD,CHEMBL1569545,38072
AR,P10275,DTC,BUPIRIMATE,CHEMBL3183902,38884
AR,P10275,DTC,CICLOPIROX OLAMINE,CHEMBL242580,38911
AR,P10275,DTC,BIFENOX,CHEMBL449928,39230
AR,P10275,DTC,OXYFLUORFEN,CHEMBL1871400,39327
AR,P10275,DTC,VINCLOZOLIN,CHEMBL513221,39676
AR,P10275,DTC,DEXBUDESONIDE,CHEMBL2110662,40000
AR,P10275,DTC,THIDIAZURON,CHEMBL505661,40087
AR,P10275,DTC,EXIFONE,CHEMBL329522,40399
AR,P10275,DTC,DESOGESTREL,CHEMBL1533,40973
AR,P10275,DTC,NICARDIPINE HYDROCHLORIDE,CHEMBL1200326,41114
AR,P10275,DTC,CARBOSULFAN,CHEMBL2228572,41384
AR,P10275,DTC,NITAZOXANIDE,CHEMBL1401,41684
AR,P10275,DTC,DINALINE,CHEMBL1351761,42725
AR,P10275,DTC,LAUROCAPRAM,CHEMBL76591,42981
AR,P10275,DTC,MIDAZOLAM HYDROCHLORIDE,CHEMBL1200420,43032
AR,P10275,DTC,VINDESINE SULFATE,CHEMBL2105882,43116
AR,P10275,DTC,FENARIMOL,CHEMBL28971,43226
AR,P10275,DTC,PROPICONAZOLE,CHEMBL560579,43234
AR,P10275,DTC,CEFONICID SODIUM,CHEMBL1201005,43593
AR,P10275,DTC,PAROXETINE,CHEMBL490,43815
AR,P10275,DTC,ATRACURIUM BESYLATE,CHEMBL1200527,47320
AR,P10275,DTC,FLUTOLANIL,CHEMBL487185,47898
AR,P10275,DTC,COLFORSIN,CHEMBL52606,47936
AR,P10275,DTC,MITOXANTRONE HYDROCHLORIDE,CHEMBL1417019,51082
AR,P10275,DTC,PHENOXYCARB,CHEMBL15780,51605
AR,P10275,DTC,AMOROLFINE,CHEMBL489411,54260
AR,P10275,DTC,FANETIZOLE,CHEMBL1993793,54339
AR,P10275,DTC,SIMVASTATIN,CHEMBL1064,54454
AR,P10275,DTC,IDAZOXAN,CHEMBL10316,54459
AR,P10275,DTC,BENFURACARB,CHEMBL2252178,54886
AR,P10275,DTC,RALOXIFENE HYDROCHLORIDE,CHEMBL1116,54900
AR,P10275,DTC,NEFAZODONE HYDROCHLORIDE,CHEMBL1200492,54911
AR,P10275,GuideToPharmacology,MIFEPRISTONE,CHEMBL1276308,55245
AR,P10275,DTC,MIFEPRISTONE,CHEMBL1276308,55245
AR,P10275,DTC,(R)-BICALUTAMIDE,CHEMBL63560,56069
AR,P10275,DTC,DIFLOXACIN HYDROCHLORIDE,CHEMBL542414,56205
AR,P10275,DTC,FINASTERIDE,CHEMBL710,57363
AR,P10275,DTC,SERTINDOLE,CHEMBL12713,60149
AR,P10275,DTC,EXEMESTANE,CHEMBL1200374,60198
AR,P10275,DTC,SPARFLOXACIN,CHEMBL850,60464
AR,P10275,DTC,AMLODIPINE BESYLATE,CHEMBL1200402,60496
AR,P10275,DTC,ORBIFLOXACIN,CHEMBL295433,60605
AR,P10275,DTC,MIBEFRADIL DIHYDROCHLORIDE,CHEMBL1534525,60662
AR,P10275,DTC,TOPOTECAN HYDROCHLORIDE,CHEMBL1607,60700
AR,P10275,DTC,GEMCITABINE HYDROCHLORIDE,CHEMBL1637,60749
AR,P10275,DTC,MONATEPIL,CHEMBL172853,60810
AR,P10275,DTC,DULOXETINE HYDROCHLORIDE,CHEMBL1200328,60834
AR,P10275,DTC,ZIPRASIDONE,CHEMBL708,60854
AR,P10275,DTC,SAQUINAVIR MESYLATE,CHEMBL282042,60934
AR,P10275,DTC,PHENELZINE SULFATE,CHEMBL1200895,61100
AR,P10275,DTC,OCTYL_GALLATE,CHEMBL277346,61253
AR,P10275,DTC,IODOCARB,CHEMBL1893913,62097
AR,P10275,DTC,LACTOFEN,CHEMBL1243178,62276
AR,P10275,DTC,BENOXACOR,CHEMBL2269059,62306
AR,P10275,DTC,DAUNORUBICIN HYDROCHLORIDE,CHEMBL1563,62770
AR,P10275,DTC,BIOALLETHRIN S-CYCLOPENTENYL ISOMER,CHEMBL1887350,62829
AR,P10275,DTC,FLUOXETINE HYDROCHLORIDE,CHEMBL1201082,62857
AR,P10275,DTC,SERTRALINE HYDROCHLORIDE,CHEMBL1709,63009
AR,P10275,DTC,DEXAMETHASONE VALARATE,CHEMBL1378167,63047
AR,P10275,DTC,DEXAMETHASONE DIPROPIONATE,CHEMBL1697788,63049
AR,P10275,DTC,EFAVIRENZ,CHEMBL223228,64139
AR,P10275,DTC,NELFINAVIR MESYLATE,CHEMBL1205,64142
AR,P10275,DTC,MEVASTATIN,CHEMBL54440,64715
AR,P10275,DTC,EPIGALOCATECHIN GALLATE,CHEMBL297453,65064
AR,P10275,DTC,ALPHA-TERTHIENYL,CHEMBL90017,65067
AR,P10275,ChemblInteractions,TESTOSTERONE UNDECANOATE,CHEMBL2107067,65157
AR,P10275,DTC,CHEMBL1606,CHEMBL1606,65329
AR,P10275,DTC,PROADIFEN HYDROCHLORIDE,CHEMBL347036,65341
AR,P10275,DTC,OXIGLUTATIONE,CHEMBL1372,65359
AR,P10275,DTC,NARASIN,CHEMBL2104423,65452
AR,P10275,DTC,BETAMETHASONE SODIUM PHOSPHATE,CHEMBL1200762,65478
AR,P10275,DTC,IOPAMIDOL,CHEMBL1200932,65492
AR,P10275,DTC,QUIFENADINE,CHEMBL1187694,65600
AR,P10275,DTC,BROQUINALDOL,CHEMBL1394319,65620
AR,P10275,DTC,INDOCATE,CHEMBL1518149,65776
AR,P10275,DTC,PRULIFLOXACIN,CHEMBL422648,65947
AR,P10275,DTC,AZELNIDIPINE,CHEMBL1275868,65948
AR,P10275,DTC,LEMILDIPINE,CHEMBL2104876,65953
AR,P10275,DTC,REPAGLINIDE,CHEMBL1272,65981
AR,P10275,DTC,CHEMBL194881,CHEMBL194881,66030
AR,P10275,DTC,TRENBOLONE ACETATE,CHEMBL1698011,66359
AR,P10275,DTC,ESTRADIOL PHOSPHATE,CHEMBL1642763,66435
AR,P10275,DTC,HEXACONAZOLE,CHEMBL1898860,66461
AR,P10275,DTC,CHEMBL221047,CHEMBL221047,67254
AR,P10275,DTC,SPIRAMIDE,CHEMBL79834,68186
AR,P10275,DTC,DYCLONINE HYDROCHLORIDE,CHEMBL1200478,68304
AR,P10275,DTC,OCTAVERINE,CHEMBL1450290,68363
AR,P10275,DTC,CLOMIPRAMINE HYDROCHLORIDE,CHEMBL1200710,68539
AR,P10275,DTC,NITROSCANATE,CHEMBL304432,68547
AR,P10275,DTC,ALFATRADIOL,CHEMBL286452,68570
AR,P10275,DTC,ECONAZOLE NITRATE,CHEMBL1201049,68589
AR,P10275,DTC,GIPARMEN,CHEMBL1377940,68872
AR,P10275,TdgClinicalTrial,DROSPIRENONE,CHEMBL1509,68873
AR,P10275,DTC,DROSPIRENONE,CHEMBL1509,68873
AR,P10275,DTC,CLOSTEBOL,CHEMBL2106571,68947
AR,P10275,DTC,OXABOLONE CIPIONATE,CHEMBL2105318,68952
AR,P10275,DTC,VINBURNINE,CHEMBL1892145,71203
AR,P10275,DTC,TILIQUINOL,CHEMBL1410814,71208
AR,P10275,DTC,DOFETILIDE,CHEMBL473,71329
AR,P10275,DTC,BIAPENEM,CHEMBL285347,71339
AR,P10275,DTC,CHEMBL577673,CHEMBL577673,71386
AR,P10275,DTC,APRINDINE HYDROCHLORIDE,CHEMBL2104501,71413
AR,P10275,DTC,DIFLORASONE DIACETATE,CHEMBL1200545,71414
AR,P10275,DTC,BETAMETHASONE BUTYRATE PROPIONATE,CHEMBL1697785,71470
AR,P10275,DTC,MAPROTILINE HYDROCHLORIDE,CHEMBL1237135,71478
AR,P10275,DTC,AZAMETHIPHOS,CHEMBL1867031,71482
AR,P10275,DTC,CHLORMIDAZOLE,CHEMBL152649,71821
AR,P10275,DTC,EFAROXAN,CHEMBL57895,72016
AR,P10275,DTC,FENOVERINE,CHEMBL1512949,72098
AR,P10275,DTC,TIOXOLONE,CHEMBL442687,72139
AR,P10275,DTC,AMPEROZIDE HYDROCHLORIDE,CHEMBL1257106,73334
AR,P10275,DTC,GRAMICIDIN S,CHEMBL373496,73357
AR,P10275,DTC,PROCHLORAZ,CHEMBL522782,73665
AR,P10275,DTC,FLUSILAZOLE,CHEMBL1900522,73675
AR,P10275,DTC,TETRABUTYLAMMONIUM BROMIDE,CHEMBL60696,74236
AR,P10275,DTC,IRINOTECAN HYDROCHLORIDE,CHEMBL541887,74990
AR,P10275,DTC,CHEMBL458602,CHEMBL458602,75628
AR,P10275,DTC,CHEMBL196585,CHEMBL196585,76302
AR,P10275,DTC,TETRACONAZOLE,CHEMBL2137654,80277
AR,P10275,DTC,FLUNISOLIDE,CHEMBL1512,82153
AR,P10275,DTC,TETRAMETHRIN,CHEMBL1788386,83975
AR,P10275,DTC,CHEMBL1235854,CHEMBL1235854,84703
AR,P10275,DTC,TEBUCONAZOLE,CHEMBL487186,86102
AR,P10275,DTC,FENBUCONAZOLE,CHEMBL1879687,86138
AR,P10275,DTC,DIFENOCONAZOLE,CHEMBL466426,86173
AR,P10275,DTC,METCONAZOLE,CHEMBL1883512,86210
AR,P10275,DTC,IPCONAZOLE,CHEMBL3185422,86211
AR,P10275,DTC,MEPANIPYRIM,CHEMBL2269513,86296
AR,P10275,DTC,DIMETHOMORPH,CHEMBL3138617,86298
AR,P10275,DTC,TEBUFENPYRAD,CHEMBL1897070,86354
AR,P10275,DTC,CYPRODINIL,CHEMBL521027,86367
AR,P10275,DTC,FLUDIOXONIL,CHEMBL485833,86398
AR,P10275,DTC,FLUFENACET,CHEMBL1886718,86429
AR,P10275,DTC,TOCOPHEROL ACETATE,CHEMBL1047,86472
AR,P10275,TTD,HYDROXYFLUTAMIDE,CHEMBL491,91649
AR,P10275,GuideToPharmacology,HYDROXYFLUTAMIDE,CHEMBL491,91649
AR,P10275,DTC,HYDROXYFLUTAMIDE,CHEMBL491,91649
AR,P10275,DTC,DIFLUCORTOLONE 21-VALERATE,CHEMBL2358130,91670
AR,P10275,DTC,FLUROCHLORIDONE,CHEMBL2272973,91677
AR,P10275,DTC,PENCYCURON,CHEMBL2229452,91692
AR,P10275,DTC,PENCONAZOLE,CHEMBL481474,91693
AR,P10275,DTC,TRIFLUMIZOLE,CHEMBL463781,91699
AR,P10275,DTC,FLUAZINAM,CHEMBL1878267,91731
AR,P10275,DTC,DIMETHENAMID,CHEMBL1565335,91744
AR,P10275,DTC,PYRIPROXYFEN,CHEMBL1883234,91753
AR,P10275,DTC,PYRIDABEN,CHEMBL225963,91754
AR,P10275,DTC,FLUFENOXURON,CHEMBL2287680,91766
AR,P10275,DTC,TEBUFENOZIDE,CHEMBL226968,91773
AR,P10275,DTC,CHLORFENAPYR,CHEMBL1869551,91778
AR,P10275,TTD,APC-100,CHEMBL37676,99479
AR,P10275,TdgClinicalTrial,APC-100,CHEMBL37676,99479
AR,P10275,ChemblInteractions,APC-100,CHEMBL37676,99479
AR,P10275,DTC,ALEXIDINE DIHYDROCHLORIDE,CHEMBL554041,102678
AR,P10275,DTC,METHYLENE BLUE,CHEMBL550495,104827
AR,P10275,DTC,ALFAXALONE,CHEMBL190279,104845
AR,P10275,DTC,RIMONABANT,CHEMBL111,104850
AR,P10275,DTC,DIHYDROERGOCRISTINE,CHEMBL601773,107715
AR,P10275,DTC,INDOXACARB,CHEMBL197676,107720
AR,P10275,DTC,ANECORTAVE ACETATE,CHEMBL2106613,111332
AR,P10275,DTC,EFONIDIPINE,CHEMBL2074922,119171
AR,P10275,DTC,ISRAPAFANT,CHEMBL2107428,119175
AR,P10275,DTC,CLOFARABINE,CHEMBL1750,119182
AR,P10275,DTC,ZOXAMIDE,CHEMBL1893025,122087
AR,P10275,DTC,4'-DEMETHYLEPIPODOPHYLLOTOXIN,CHEMBL31929,122797
AR,P10275,DTC,LESTAURTINIB,CHEMBL603469,126565
AR,P10275,DTC,MINOPAFANT,CHEMBL2104419,130990
AR,P10275,DTC,CHEMBL1099140,CHEMBL1099140,132581
AR,P10275,CIViC,ABIRATERONE,CHEMBL254328,132971
AR,P10275,DTC,FEBUXOSTAT,CHEMBL1164729,134018
AR,P10275,DTC,FUDOSTEINE,CHEMBL1555183,134669
AR,P10275,DTC,AMSACRINE HYDROCHLORIDE,CHEMBL1256655,148673
AR,P10275,DTC,VATALANIB,CHEMBL101253,151194
AR,P10275,DTC,ACLARUBICIN HYDROCHLORIDE,CHEMBL1697719,153751
AR,P10275,DTC,LERCANIDIPINE HYDROCHLORIDE,CHEMBL2106419,157917
AR,P10275,DTC,FLUACIZINE,CHEMBL92281,161562
AR,P10275,DTC,FIPEXIDE HYDROCHLORIDE,CHEMBL1377408,161803
AR,P10275,DTC,SCLAREOL,CHEMBL294740,163263
AR,P10275,DTC,TILNOPROFEN ARBAMEL,CHEMBL1968603,164072
AR,P10275,DTC,TANSHINONE IIA,CHEMBL187266,164676
AR,P10275,DTC,PIPERILATE ETHOBROMIDE,CHEMBL1909073,168088
AR,P10275,DTC,OXAPIUM IODIDE,CHEMBL2107009,168884
AR,P10275,DTC,CHEMBL528316,CHEMBL528316,170327
AR,P10275,DTC,FIDUXOSIN HYDROCHLORIDE,CHEMBL1256028,172306
AR,P10275,DTC,ATROPINE,CHEMBL517712,174174
AR,P10275,DTC,CHEMBL598270,CHEMBL598270,175533
AR,P10275,DTC,ERLOTINIB,CHEMBL553,176870
AR,P10275,DTC,BIFENAZATE,CHEMBL1872845,176879
AR,P10275,DTC,LIMONIN,CHEMBL517449,179651
AR,P10275,DTC,DEFLAZACORT,CHEMBL1201891,189821
